dropoff_latitude|dropoff_longitude|DropOffKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.735497|-73.987785|11318|building|building|Manhattan Community Board 5|Manhattan
40.735497|-73.986023|11319|building|building|Manhattan Community Board 6|Manhattan
40.7355|-74.000504|11320|building|building|Manhattan Community Board 2|Manhattan
40.7355|-73.982628|11321|amenity|amenity|Manhattan Community Board 6|Manhattan
40.735504|-74.000504|11322|building|building|Manhattan Community Board 2|Manhattan
40.735512|-73.981033|11323|building|building|Manhattan Community Board 6|Manhattan
40.735512|-73.974747|11324|highway|road|Kips Bay|Manhattan
40.735516|-74.001801|11325|shop|shop|Manhattan Community Board 2|Manhattan
40.735516|-73.982887|11326|place|place|Manhattan Community Board 6|Manhattan
40.735523|-74.005989|11327|building|building|Manhattan Community Board 2|Manhattan
40.735523|-74.000504|11328|building|building|Manhattan Community Board 2|Manhattan
40.735523|-73.974937|11329|highway|road|Kips Bay|Manhattan
40.735527|-74.00499|11330|building|building|Manhattan Community Board 2|Manhattan
40.735535|-74.003395|11331|place|place|Manhattan Community Board 2|Manhattan
40.735542|-73.994759|11332|amenity|amenity|Greenwich Village|Manhattan
40.735542|-73.985451|11333|place|place|Manhattan Community Board 6|Manhattan
40.735542|-73.985435|11334|place|place|Manhattan Community Board 6|Manhattan
40.735546|-74.003555|11335|place|place|Manhattan Community Board 2|Manhattan
40.735546|-74.00177|11336|shop|shop|Manhattan Community Board 2|Manhattan
40.735546|-74.001663|11337|highway|road|West Village|Manhattan
40.735546|-73.986458|11338|building|building|Manhattan Community Board 6|Manhattan
40.735546|-73.979568|11339|highway|road||Manhattan
40.73555|-73.992561|11340|amenity|amenity|Manhattan Community Board 2|Manhattan
40.735561|-73.989914|11341|historic|historic|Manhattan Community Board 5|Manhattan
40.735565|-74.002892|11342|building|building|Manhattan Community Board 2|Manhattan
40.735565|-73.994255|11343|amenity|amenity|Greenwich Village|Manhattan
40.735565|-73.975388|11344|highway|road|Kips Bay|Manhattan
40.735573|-73.982986|11345|place|place|Manhattan Community Board 6|Manhattan
40.735577|-73.983078|11346|place|place|Manhattan Community Board 6|Manhattan
40.735577|-73.981354|11347|building|building|Manhattan Community Board 6|Manhattan
40.735577|-73.974937|11348|highway|road|Stuy Town|Manhattan
40.73558|-74.007736|11349|building|building|West Village|Manhattan
40.73558|-73.996414|11350|building|building|Greenwich Village|Manhattan
40.735584|-73.993736|11351|amenity|amenity|Greenwich Village|Manhattan
40.735592|-73.98259|11352|shop|shop|Manhattan Community Board 6|Manhattan
40.735592|-73.97554|11353|highway|road|Kips Bay|Manhattan
40.735596|-73.992195|11354|building|building|Manhattan Community Board 5|Manhattan
40.7356|-74.001305|11355|building|building|Manhattan Community Board 2|Manhattan
40.7356|-73.993759|11356|amenity|amenity|Greenwich Village|Manhattan
40.735603|-74.005028|11357|building|building|Manhattan Community Board 2|Manhattan
40.735603|-74.001602|11358|highway|road|West Village|Manhattan
40.735603|-74.000603|11359|building|building|Manhattan Community Board 2|Manhattan
40.735603|-73.989677|11360|place|place|Manhattan Community Board 5|Manhattan
40.735607|-74.000526|11361|building|building|Manhattan Community Board 2|Manhattan
40.735607|-73.987358|11362|building|building|Manhattan Community Board 6|Manhattan
40.735611|-73.996452|11363|building|building|Greenwich Village|Manhattan
40.735615|-73.993843|11364|place|place|Greenwich Village|Manhattan
40.735619|-73.989746|11365|railway|railway|East Village|Manhattan
40.735622|-73.975533|11366|highway|road|Kips Bay|Manhattan
40.735626|-74.00737|11367|building|building|West Village|Manhattan
40.735634|-73.987556|11368|place|place|Manhattan Community Board 6|Manhattan
40.735634|-73.985359|11369|place|place|Manhattan Community Board 6|Manhattan
40.735641|-73.989532|11370|highway|highway|Manhattan Community Board 5|Manhattan
40.735645|-73.993927|11371|building|building|Greenwich Village|Manhattan
40.735645|-73.875694|11372|building|building||Queens
40.735657|-74.008339|11373|building|building|West Village|Manhattan
40.735657|-73.987564|11374|building|building|Manhattan Community Board 5|Manhattan
40.735661|-74.008209|11375|place|place|West Village|Manhattan
40.735661|-73.998611|11376|building|building|Manhattan Community Board 2|Manhattan
40.735664|-73.979599|11377|highway|road|Gramercy|Manhattan
40.735668|-73.997009|11378|amenity|amenity|Greenwich Village|Manhattan
40.735668|-73.987267|11379|building|building|Manhattan Community Board 6|Manhattan
40.735672|-73.987|11380|building|building|Manhattan Community Board 6|Manhattan
40.735676|-73.991104|11381|leisure|leisure|Manhattan Community Board 5|Manhattan
40.735676|-73.987358|11382|building|building|Manhattan Community Board 6|Manhattan
40.735683|-73.981201|11383|building|building|Manhattan Community Board 6|Manhattan
40.735687|-73.996872|11384|building|building|Greenwich Village|Manhattan
40.735691|-73.992645|11385|building|building|Manhattan Community Board 5|Manhattan
40.735695|-73.986732|11386|building|building|Manhattan Community Board 6|Manhattan
40.735699|-74.00528|11387|building|building|Manhattan Community Board 2|Manhattan
40.735699|-73.982491|11388|highway|highway|Manhattan Community Board 6|Manhattan
40.735699|-73.98246|11389|highway|highway|Manhattan Community Board 6|Manhattan
40.735703|-73.993263|11390|amenity|amenity|Greenwich Village|Manhattan
40.735706|-74.000603|11391|building|building|Manhattan Community Board 2|Manhattan
40.735706|-73.986977|11392|building|building|Manhattan Community Board 6|Manhattan
40.73571|-74.00663|11393|building|building|West Village|Manhattan
40.73571|-73.985313|11394|building|building|Manhattan Community Board 6|Manhattan
40.73571|-73.979362|11395|place|place|Manhattan Community Board 6|Manhattan
40.735714|-73.98687|11396|building|building|Manhattan Community Board 6|Manhattan
40.735722|-74.002113|11397|building|building|Manhattan Community Board 2|Manhattan
40.735722|-73.984856|11398|building|building|Manhattan Community Board 6|Manhattan
40.735725|-74.005745|11399|building|building|Manhattan Community Board 2|Manhattan
40.735725|-74.001442|11400|building|building|Manhattan Community Board 2|Manhattan
40.735725|-73.989395|11401|highway|highway|Manhattan Community Board 5|Manhattan
40.735725|-73.981537|11402|building|building|Manhattan Community Board 6|Manhattan
40.735729|-74.005074|11403|building|building|Manhattan Community Board 2|Manhattan
40.735729|-73.993759|11404|place|place|Greenwich Village|Manhattan
40.735733|-74.002373|11405|building|building|Manhattan Community Board 2|Manhattan
40.735733|-73.982521|11406|highway|highway|Manhattan Community Board 6|Manhattan
40.735737|-74.001656|11407|highway|road|West Village|Manhattan
40.735737|-73.997131|11408|building|building|Greenwich Village|Manhattan
40.735741|-73.985382|11409|amenity|amenity|Manhattan Community Board 6|Manhattan
40.735748|-74.000595|11410|building|building|Manhattan Community Board 2|Manhattan
40.735748|-73.989571|11411|place|place|Manhattan Community Board 5|Manhattan
40.735748|-73.988991|11412|place|place|Manhattan Community Board 5|Manhattan
40.735748|-73.974762|11413|highway|road|Kips Bay|Manhattan
40.735752|-74.00592|11414|amenity|amenity|Manhattan Community Board 2|Manhattan
40.735756|-74.001617|11415|highway|road|West Village|Manhattan
40.735756|-73.981689|11416|building|building|Manhattan Community Board 6|Manhattan
40.735764|-73.987183|11417|building|building|Manhattan Community Board 6|Manhattan
40.735767|-73.981979|11418|building|building|Manhattan Community Board 6|Manhattan
40.735771|-74.006645|11419|place|place|West Village|Manhattan
40.735779|-74.001633|11420|highway|road|West Village|Manhattan
40.735779|-73.994835|11421|building|building|Greenwich Village|Manhattan
40.735783|-73.993103|11422|highway|highway|Manhattan Community Board 2|Manhattan
40.735783|-73.985458|11423|place|place|Manhattan Community Board 6|Manhattan
40.735783|-73.981758|11424|building|building|Manhattan Community Board 6|Manhattan
40.735783|-73.979866|11425|building|building|Manhattan Community Board 6|Manhattan
40.735786|-74.002403|11426|building|building|Manhattan Community Board 2|Manhattan
40.735786|-73.993309|11427|amenity|amenity|Greenwich Village|Manhattan
40.735786|-73.989479|11428|place|place|Manhattan Community Board 5|Manhattan
40.73579|-73.989799|11429|historic|historic|Manhattan Community Board 5|Manhattan
40.73579|-73.987183|11430|building|building|Manhattan Community Board 6|Manhattan
40.73579|-73.985504|11431|place|place|Manhattan Community Board 6|Manhattan
40.73579|-73.981575|11432|leisure|leisure|Manhattan Community Board 6|Manhattan
