pickup_latitude|pickup_longitude|PickUpKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.781811|-73.953918|42646|building|building|Carnegie Hill|Manhattan
40.781811|-73.949074|42647|building|building|Yorkville|Manhattan
40.781818|-73.981163|42648|place|place|Manhattan Community Board 7|Manhattan
40.781818|-73.981125|42649|building|building|Manhattan Community Board 7|Manhattan
40.781818|-73.980949|42650|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781818|-73.979233|42651|place|place|Manhattan Community Board 7|Manhattan
40.781818|-73.971802|42652|railway|railway|Manhattan Community Board 7|Manhattan
40.781818|-73.95179|42653|shop|shop|Carnegie Hill|Manhattan
40.781818|-73.946243|42654|building|building|Yorkville|Manhattan
40.781822|-73.981049|42655|building|building|Manhattan Community Board 7|Manhattan
40.781822|-73.951515|42656|building|building|Yorkville|Manhattan
40.781822|-73.949142|42657|building|building|Yorkville|Manhattan
40.781826|-73.951874|42658|place|place|Carnegie Hill|Manhattan
40.78183|-73.951736|42659|shop|shop|Carnegie Hill|Manhattan
40.78183|-73.948654|42660|building|building|Yorkville|Manhattan
40.781834|-73.979408|42661|place|place|Manhattan Community Board 7|Manhattan
40.781834|-73.953651|42662|place|place|Carnegie Hill|Manhattan
40.781834|-73.949173|42663|building|building|Yorkville|Manhattan
40.781837|-73.971786|42664|railway|railway|Manhattan Community Board 7|Manhattan
40.781837|-73.947426|42665|building|building|Yorkville|Manhattan
40.781841|-73.958237|42666|place|place|Carnegie Hill|Manhattan
40.781849|-73.97934|42667|place|place|Manhattan Community Board 7|Manhattan
40.781849|-73.975647|42668|place|place|Manhattan Community Board 7|Manhattan
40.781853|-73.9814|42669|building|building|Manhattan Community Board 7|Manhattan
40.781853|-73.981346|42670|building|building|Manhattan Community Board 7|Manhattan
40.781853|-73.956329|42671|building|building|Carnegie Hill|Manhattan
40.781853|-73.956169|42672|place|place|Carnegie Hill|Manhattan
40.781857|-73.982979|42673|building|building|Manhattan Community Board 7|Manhattan
40.781857|-73.971611|42674|highway|road||Manhattan
40.78186|-73.981026|42675|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781864|-73.979546|42676|building|building|Manhattan Community Board 7|Manhattan
40.781868|-73.979202|42677|highway|highway|Manhattan Community Board 7|Manhattan
40.781868|-73.979126|42678|place|place|Manhattan Community Board 7|Manhattan
40.781868|-73.971954|42679|railway|railway|Manhattan Community Board 7|Manhattan
40.781868|-73.956154|42680|place|place|Carnegie Hill|Manhattan
40.781872|-73.975616|42681|place|place|Manhattan Community Board 7|Manhattan
40.781876|-73.979088|42682|place|place|Manhattan Community Board 7|Manhattan
40.781876|-73.975548|42683|place|place|Manhattan Community Board 7|Manhattan
40.781876|-73.955849|42684|place|place|Carnegie Hill|Manhattan
40.781876|-73.955833|42685|place|place|Carnegie Hill|Manhattan
40.781883|-73.963326|42686|highway|road||Manhattan
40.781887|-73.983063|42687|place|place|Manhattan Community Board 7|Manhattan
40.781887|-73.981354|42688|building|building|Manhattan Community Board 7|Manhattan
40.781887|-73.979134|42689|highway|highway|Manhattan Community Board 7|Manhattan
40.781887|-73.975502|42690|place|place|Manhattan Community Board 7|Manhattan
40.781898|-73.981079|42691|shop|shop|Manhattan Community Board 7|Manhattan
40.781898|-73.953827|42692|place|place|Carnegie Hill|Manhattan
40.781902|-73.983093|42693|place|place|Manhattan Community Board 7|Manhattan
40.781902|-73.955978|42694|place|place|Carnegie Hill|Manhattan
40.781906|-73.982948|42695|place|place|Manhattan Community Board 7|Manhattan
40.781906|-73.982903|42696|building|building|Manhattan Community Board 7|Manhattan
40.781906|-73.981071|42697|shop|shop|Manhattan Community Board 7|Manhattan
40.781906|-73.979279|42698|highway|highway|Manhattan Community Board 7|Manhattan
40.781906|-73.975632|42699|place|place|Manhattan Community Board 7|Manhattan
40.781906|-73.971924|42700|railway|railway|Manhattan Community Board 7|Manhattan
40.781906|-73.971764|42701|railway|railway|Manhattan Community Board 7|Manhattan
40.781906|-73.960236|42702|highway|highway||Manhattan
40.781906|-73.949104|42703|building|building|Yorkville|Manhattan
40.78191|-73.94799|42704|building|building|Yorkville|Manhattan
40.781914|-73.960373|42705|highway|highway||Manhattan
40.781918|-73.97937|42706|place|place|Manhattan Community Board 7|Manhattan
40.781925|-73.982971|42707|place|place|Manhattan Community Board 7|Manhattan
40.781925|-73.982925|42708|building|building|Manhattan Community Board 7|Manhattan
40.781929|-73.982964|42709|place|place|Manhattan Community Board 7|Manhattan
40.781929|-73.981018|42710|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781929|-73.951683|42711|shop|shop|Carnegie Hill|Manhattan
40.781933|-73.980988|42712|amenity|amenity|Manhattan Community Board 7|Manhattan
40.781933|-73.979248|42713|highway|highway|Manhattan Community Board 7|Manhattan
40.781933|-73.97551|42714|place|place|Manhattan Community Board 7|Manhattan
40.781937|-73.981194|42715|place|place|Manhattan Community Board 7|Manhattan
40.781937|-73.980698|42716|tourism|tourism|Manhattan Community Board 7|Manhattan
40.781937|-73.953835|42717|place|place|Carnegie Hill|Manhattan
40.781937|-73.945641|42718|place|place|Yorkville|Manhattan
40.78194|-73.982933|42719|place|place|Manhattan Community Board 7|Manhattan
40.78194|-73.971443|42720|highway|road||Manhattan
40.781944|-73.956085|42721|place|place|Carnegie Hill|Manhattan
40.781952|-73.975639|42722|place|place|Manhattan Community Board 7|Manhattan
40.781952|-73.951775|42723|shop|shop|Carnegie Hill|Manhattan
40.78196|-73.958138|42724|place|place|Carnegie Hill|Manhattan
40.78196|-73.951691|42725|shop|shop|Carnegie Hill|Manhattan
40.781963|-73.975548|42726|building|building|Manhattan Community Board 7|Manhattan
40.781963|-73.953674|42727|place|place|Carnegie Hill|Manhattan
40.781963|-73.951698|42728|shop|shop|Carnegie Hill|Manhattan
40.781971|-73.952309|42729|building|building|Carnegie Hill|Manhattan
40.781975|-73.979546|42730|place|place|Manhattan Community Board 7|Manhattan
40.781979|-73.979301|42731|place|place|Manhattan Community Board 7|Manhattan
40.781982|-73.979088|42732|highway|highway|Manhattan Community Board 7|Manhattan
40.781986|-73.981384|42733|place|place|Manhattan Community Board 7|Manhattan
40.781986|-73.979385|42734|place|place|Manhattan Community Board 7|Manhattan
40.781986|-73.975609|42735|building|building|Manhattan Community Board 7|Manhattan
40.781986|-73.975578|42736|building|building|Manhattan Community Board 7|Manhattan
40.78199|-73.946945|42737|building|building|Yorkville|Manhattan
40.78199|-73.945641|42738|place|place|Yorkville|Manhattan
40.781994|-73.947433|42739|building|building|Yorkville|Manhattan
40.781998|-73.963318|42740|highway|road||Manhattan
40.781998|-73.956245|42741|place|place|Carnegie Hill|Manhattan
40.781998|-73.953842|42742|place|place|Carnegie Hill|Manhattan
40.782001|-73.98101|42743|shop|shop|Manhattan Community Board 7|Manhattan
40.782001|-73.975647|42744|place|place|Manhattan Community Board 7|Manhattan
40.782001|-73.957901|42745|place|place|Carnegie Hill|Manhattan
40.782001|-73.951691|42746|place|place|Carnegie Hill|Manhattan
40.782005|-73.975761|42747|building|building|Manhattan Community Board 7|Manhattan
40.782005|-73.956299|42748|place|place|Carnegie Hill|Manhattan
40.782013|-73.945869|42749|amenity|amenity|Yorkville|Manhattan
40.782017|-73.971786|42750|highway|highway|Manhattan Community Board 7|Manhattan
40.782017|-73.957603|42751|place|place|Carnegie Hill|Manhattan
40.782017|-73.953629|42752|place|place|Carnegie Hill|Manhattan
40.782021|-73.975388|42753|office|office|Manhattan Community Board 7|Manhattan
40.782021|-73.953522|42754|building|building|Carnegie Hill|Manhattan
40.782024|-73.981445|42755|place|place|Manhattan Community Board 7|Manhattan
40.782032|-73.976097|42756|building|building|Manhattan Community Board 7|Manhattan
40.782036|-73.972023|42757|highway|highway|Manhattan Community Board 7|Manhattan
40.782036|-73.953583|42758|place|place|Carnegie Hill|Manhattan
40.782043|-73.98275|42759|building|building|Manhattan Community Board 7|Manhattan
40.782043|-73.95359|42760|place|place|Carnegie Hill|Manhattan
40.782043|-73.951614|42761|highway|highway|Yorkville|Manhattan
40.782051|-73.97934|42762|place|place|Manhattan Community Board 7|Manhattan
40.782059|-73.98111|42763|shop|shop|Manhattan Community Board 7|Manhattan
40.782059|-73.979141|42764|highway|highway|Manhattan Community Board 7|Manhattan
40.782059|-73.949463|42765|building|building|Yorkville|Manhattan
40.782063|-73.981712|42766|building|building|Manhattan Community Board 7|Manhattan
40.782063|-73.953705|42767|place|place|Carnegie Hill|Manhattan
40.782066|-73.979729|42768|building|building|Manhattan Community Board 7|Manhattan
40.782066|-73.957954|42769|place|place|Carnegie Hill|Manhattan
40.78207|-73.98288|42770|building|building|Manhattan Community Board 7|Manhattan
40.78207|-73.981117|42771|shop|shop|Manhattan Community Board 7|Manhattan
40.78207|-73.957611|42772|place|place|Carnegie Hill|Manhattan
40.78207|-73.955818|42773|place|place|Carnegie Hill|Manhattan
40.78207|-73.951485|42774|highway|highway|Yorkville|Manhattan
40.782074|-73.979683|42775|building|building|Manhattan Community Board 7|Manhattan
40.782078|-73.98082|42776|amenity|amenity|Manhattan Community Board 7|Manhattan
40.782078|-73.975388|42777|office|office|Manhattan Community Board 7|Manhattan
40.782082|-73.979744|42778|building|building|Manhattan Community Board 7|Manhattan
40.782085|-73.981117|42779|shop|shop|Manhattan Community Board 7|Manhattan
40.782085|-73.980614|42780|tourism|tourism|Manhattan Community Board 7|Manhattan
40.782093|-73.948807|42781|building|building|Yorkville|Manhattan
40.782097|-73.957748|42782|place|place|Carnegie Hill|Manhattan
40.782097|-73.953773|42783|place|place|Carnegie Hill|Manhattan
40.782097|-73.953583|42784|shop|shop|Carnegie Hill|Manhattan
40.782101|-73.980293|42785|tourism|tourism|Manhattan Community Board 7|Manhattan
40.782108|-73.976242|42786|building|building|Manhattan Community Board 7|Manhattan
40.782108|-73.972076|42787|highway|highway|Manhattan Community Board 7|Manhattan
40.782108|-73.972038|42788|highway|highway|Manhattan Community Board 7|Manhattan
40.782108|-73.957581|42789|place|place|Carnegie Hill|Manhattan
40.782108|-73.953773|42790|place|place|Carnegie Hill|Manhattan
40.782112|-73.98037|42791|tourism|tourism|Manhattan Community Board 7|Manhattan
40.782112|-73.953682|42792|shop|shop|Carnegie Hill|Manhattan
40.782116|-73.971771|42793|railway|railway|Manhattan Community Board 7|Manhattan
40.782116|-73.955994|42794|place|place|Carnegie Hill|Manhattan
40.782116|-73.948807|42795|building|building|Yorkville|Manhattan
40.78212|-73.953621|42796|shop|shop|Carnegie Hill|Manhattan
40.782124|-73.980209|42797|tourism|tourism|Manhattan Community Board 7|Manhattan
40.782124|-73.95797|42798|place|place|Carnegie Hill|Manhattan
40.782127|-73.97905|42799|highway|highway|Manhattan Community Board 7|Manhattan
40.782127|-73.953659|42800|shop|shop|Carnegie Hill|Manhattan
40.782131|-73.972|42801|highway|highway|Manhattan Community Board 7|Manhattan
40.782135|-73.953613|42802|shop|shop|Carnegie Hill|Manhattan
40.782135|-73.948593|42803|place|place|Yorkville|Manhattan
40.782139|-73.95787|42804|place|place|Carnegie Hill|Manhattan
40.782139|-73.95594|42805|place|place|Carnegie Hill|Manhattan
40.782139|-73.951942|42806|place|place|Carnegie Hill|Manhattan
40.782143|-73.97213|42807|highway|highway|Manhattan Community Board 7|Manhattan
40.782143|-73.954132|42808|building|building|Carnegie Hill|Manhattan
40.782146|-73.972008|42809|highway|highway|Manhattan Community Board 7|Manhattan
40.78215|-73.975426|42810|office|office|Manhattan Community Board 7|Manhattan
40.78215|-73.953735|42811|place|place|Carnegie Hill|Manhattan
40.78215|-73.94873|42812|place|place|Yorkville|Manhattan
40.78215|-73.948555|42813|shop|shop|Yorkville|Manhattan
40.782166|-73.981125|42814|shop|shop|Manhattan Community Board 7|Manhattan
40.782166|-73.972191|42815|highway|highway|Manhattan Community Board 7|Manhattan
40.782166|-73.950783|42816|building|building|Yorkville|Manhattan
40.782173|-73.982719|42817|building|building|Manhattan Community Board 7|Manhattan
40.782181|-73.971878|42818|highway|highway|Manhattan Community Board 7|Manhattan
40.782185|-73.953705|42819|place|place|Carnegie Hill|Manhattan
40.782188|-73.975441|42820|building|building|Manhattan Community Board 7|Manhattan
40.782188|-73.971657|42821|railway|railway|Manhattan Community Board 7|Manhattan
40.782188|-73.945999|42822|building|building|Yorkville|Manhattan
40.782196|-73.953545|42823|shop|shop|Carnegie Hill|Manhattan
40.7822|-73.978409|42824|amenity|amenity|Manhattan Community Board 7|Manhattan
40.7822|-73.955894|42825|place|place|Carnegie Hill|Manhattan
40.7822|-73.953667|42826|place|place|Carnegie Hill|Manhattan
40.782204|-73.9758|42827|building|building|Manhattan Community Board 7|Manhattan
40.782207|-73.971596|42828|railway|railway|Manhattan Community Board 7|Manhattan
40.782207|-73.953674|42829|place|place|Carnegie Hill|Manhattan
40.782207|-73.948555|42830|leisure|leisure|Yorkville|Manhattan
40.782215|-73.981003|42831|shop|shop|Manhattan Community Board 7|Manhattan
40.782227|-73.982346|42832|building|building|Manhattan Community Board 7|Manhattan
40.782227|-73.980904|42833|amenity|amenity|Manhattan Community Board 7|Manhattan
40.782227|-73.980324|42834|tourism|tourism|Manhattan Community Board 7|Manhattan
40.782227|-73.971581|42835|railway|railway|Manhattan Community Board 7|Manhattan
40.782227|-73.955902|42836|place|place|Carnegie Hill|Manhattan
40.782227|-73.955666|42837|place|place|Carnegie Hill|Manhattan
40.78223|-73.980309|42838|tourism|tourism|Manhattan Community Board 7|Manhattan
40.78223|-73.954185|42839|building|building|Carnegie Hill|Manhattan
40.782234|-73.948624|42840|leisure|leisure|Yorkville|Manhattan
40.782238|-73.979805|42841|amenity|amenity|Manhattan Community Board 7|Manhattan
40.782238|-73.948891|42842|building|building|Yorkville|Manhattan
40.782242|-73.976204|42843|building|building|Manhattan Community Board 7|Manhattan
40.782242|-73.955864|42844|place|place|Carnegie Hill|Manhattan
40.782242|-73.954575|42845|building|building|Carnegie Hill|Manhattan
40.782246|-73.95372|42846|place|place|Carnegie Hill|Manhattan
40.782249|-73.957932|42847|building|building|Carnegie Hill|Manhattan
40.782253|-73.951477|42848|highway|highway|Yorkville|Manhattan
40.782257|-73.95993|42849|amenity|amenity|Carnegie Hill|Manhattan
40.782257|-73.958061|42850|building|building|Carnegie Hill|Manhattan
40.782261|-73.957809|42851|place|place|Carnegie Hill|Manhattan
40.782261|-73.955673|42852|place|place|Carnegie Hill|Manhattan
40.782261|-73.948044|42853|building|building|Yorkville|Manhattan
40.782265|-73.978897|42854|building|building|Manhattan Community Board 7|Manhattan
40.782265|-73.95993|42855|amenity|amenity|Carnegie Hill|Manhattan
40.782265|-73.945526|42856|building|building|Yorkville|Manhattan
40.782269|-73.980865|42857|amenity|amenity|Manhattan Community Board 7|Manhattan
40.782269|-73.980286|42858|building|building|Manhattan Community Board 7|Manhattan
40.782269|-73.953644|42859|place|place|Carnegie Hill|Manhattan
40.782269|-73.9515|42860|building|building|Carnegie Hill|Manhattan
40.782276|-73.958244|42861|building|building|Carnegie Hill|Manhattan
40.782276|-73.948601|42862|leisure|leisure|Yorkville|Manhattan
